ID,item_cnt_month
373,0.014450908
374,1.323062
375,1.842788
376,0.37657163
377,0.12951204
378,0.2439521
379,0.014450908
380,2.5617452
381,0.39885306
382,0.4020297
383,0.014450908
384,1.5815823
385,0.28223723
386,0.37717026
387,0.014450908
388,0.0
389,0.0
390,0.014450908
391,0.007772982
392,0.07218492
393,0.28508937
394,0.014450908
395,0.014450908
396,1.5732303
397,0.28814393
398,0.014450908
399,0.24838455
400,0.014450908
401,0.29537684
402,1.4181924
403,2.1786397
404,0.18926819
405,0.0
406,0.0
407,0.011276633
408,0.0
409,0.014450908
410,0.014450908
411,0.7752718
412,0.0
413,0.035906434
414,0.014450908
415,3.4605312
416,0.014450908
417,0.014450908
418,0.014450908
419,0.014450908
420,0.26434404
421,1.2485824
422,0.28590912
423,0.7650965
424,0.0
425,0.017462224
426,0.014450908
427,0.014450908
428,0.85672754
429,0.30921814
430,0.5986998
431,0.48552734
432,0.0
433,0.014450908
434,0.0
435,0.63293535
436,0.0
437,0.7053316
438,0.44038773
439,0.4609881
440,0.0
441,0.038722873
442,0.12889262
443,0.041119546
444,0.0
445,0.1791226
446,0.057290018
447,0.034546047
448,0.28590912
449,0.4785611
450,0.28590912
451,0.019536078
452,0.0
453,0.102132544
454,0.2705391
455,0.026494473
456,0.24556404
457,0.014450908
458,0.39619765
459,0.40345258
460,20.0
461,1.0006764
462,0.28590912
463,0.43178526
464,0.37975934
465,0.014450908
466,0.014450908
467,0.014450908
468,0.014450908
469,0.21296698
470,0.28590912
471,0.26639524
472,0.041172504
473,0.014450908
474,0.90592587
475,1.2485824
476,0.014450908
477,0.0
478,0.018868923
479,0.014450908
480,0.014450908
481,0.014450908
482,0.0
483,0.28590912
484,0.698336
485,0.3380598
486,0.3848208
487,0.0
488,0.014450908
489,1.8330328
490,0.03664577
491,0.014450908
492,0.2423994
493,0.014450908
494,0.25215548
495,0.0
496,0.007772982
497,0.014450908
498,5.2220197
499,0.014450908
500,0.014450908
501,0.35776967
502,0.29002738
503,0.014450908
504,0.925373
505,0.5797255
506,0.80083954
507,0.0
508,0.7870009
509,0.17542303
510,0.013762891
511,0.0
512,0.05810769
513,0.014450908
514,0.0
515,0.014450908
516,0.12889262
517,0.41072458
518,0.76068515
519,0.27907288
520,0.25627345
521,0.43847558
522,0.50693274
523,1.175333
524,0.041172504
525,0.42287263
526,0.1656959
527,0.013168424
528,0.0
529,0.0
530,0.014450908
531,0.43447828
532,0.0
533,0.0
534,0.014450908
535,0.0
536,0.014450908
537,0.0
538,0.262048
539,0.016082913
540,0.66497314
541,0.014450908
542,0.1607089
543,0.0
544,0.0
545,0.014450908
546,0.23626238
547,0.0
548,0.0
549,0.022966802
550,0.014450908
551,0.12931998
552,0.41560045
553,0.0
554,0.01585114
555,0.24742451
556,0.0
557,0.04906705
558,0.014450908
559,0.0
560,0.09236865
561,0.5420503
562,0.0
563,0.014450908
564,0.014450908
565,0.0
566,0.02714926
567,0.014450908
568,0.044582605
569,0.0
570,0.014450908
571,0.014450908
572,0.7011157
573,0.114589155
574,0.014450908
575,0.014450908
576,0.11506137
577,0.014450908
578,0.014450908
579,0.21406996
580,0.014450908
581,0.014450908
582,0.014450908
583,0.014450908
584,0.6746588
585,0.0
586,0.014450908
587,0.41389623
588,1.9992292
589,0.0
590,0.3686961
591,0.193088
592,1.9254396
593,0.0
594,0.0
595,0.0
596,0.0030705333
597,0.014450908
598,0.017554551
599,0.014450908
600,0.0
601,0.0
602,0.014450908
603,0.0
604,0.12008646
605,0.0
606,0.002955258
607,0.014450908
608,0.0
609,0.28625762
610,0.23753901
611,0.527995
612,0.014450908
613,0.014450908
614,0.014450908
615,0.7727195
616,0.28590912
617,0.080429986
618,0.4020297
619,0.007772982
620,0.22966596
621,0.014450908
622,0.014450908
623,0.29262215
624,0.28590912
625,0.28590912
626,0.7011157
627,0.014450908
628,0.0
629,0.041172504
630,0.08566791
631,0.014450908
632,0.041172504
633,0.014450908
634,0.42341596
635,0.14470431
636,0.014450908
637,0.06342602
638,0.13543212
639,0.0
640,0.37031114
641,0.6563503
642,0.0
643,0.014450908
644,0.0
645,0.014450908
646,0.7011157
647,0.007772982
648,0.014450908
649,0.041172504
650,0.12482315
651,0.6652545
652,0.014450908
653,0.018790275
654,0.0052394867
655,0.28590912
656,0.15051104
657,0.014450908
658,0.014450908
659,0.0
660,0.405593
661,0.07289232
662,0.014450908
663,0.86833197
664,0.0
665,0.31104016
666,0.0127516985
667,0.014450908
668,0.58397937
669,0.041172504
670,0.0
671,0.0
672,0.0
673,0.43108284
674,0.014450908
675,0.014450908
676,0.34258804
677,0.5358061
678,0.12889262
679,0.6412401
680,0.014450908
681,0.0
682,0.26986995
683,0.014450908
684,0.58397937
685,0.28590912
686,0.24742451
687,0.28590912
688,0.1790055
689,0.014450908
690,0.014450908
691,0.0
692,0.0
693,0.0
694,0.014450908
695,0.7114731
696,0.014450908
697,0.014450908
698,0.014450908
699,0.014450908
700,1.2485824
701,0.014450908
702,1.2373705
703,1.2373705
704,0.014450908
705,0.014450908
706,0.0
707,0.014450908
708,0.013840079
709,1.8901436
710,0.10105373
711,0.21136552
712,0.014450908
713,0.3189584
714,0.12889262
715,0.014450908
716,0.31612563
717,0.11138603
718,0.014450908
719,0.014450908
720,0.014450908
721,0.43562323
722,0.0
723,1.4549415
724,0.024366945
725,0.4020297
726,0.43300164
727,0.58397937
728,0.014450908
729,0.92548424
730,0.0023742318
731,0.0
732,0.68264174
733,0.014450908
734,0.58397937
735,0.12889262
736,0.28590912
737,0.559252
738,0.4020297
739,0.11718939
740,0.12889262
741,0.0
742,0.014450908
743,0.28590912
744,0.48740715
745,0.4020297
746,0.24742451
747,0.36802435
748,0.42222717
749,0.014450908
750,0.1830365
751,0.014854491
752,0.21136552
753,0.014555484
754,1.3048544
755,0.31612563
756,0.014450908
757,0.2893253
758,2.8133392e-05
759,0.009412527
760,0.6254894
761,0.16998638
762,0.024655104
763,1.6019671
764,0.21136552
765,0.007772982
766,0.12889262
767,0.18009007
768,0.46515352
769,0.12779777
770,0.014450908
771,0.014450908
772,0.12889262
773,0.014450908
774,0.014450908
775,0.014450908
776,0.28590912
777,0.28590912
778,0.014450908
779,0.28590912
780,0.014450908
781,0.90592587
782,0.73244447
783,0.28590912
784,0.014450908
785,0.90592587
786,1.914249
787,1.0227683
788,0.014450908
789,0.28590912
790,0.014450908
791,0.014450908
792,0.014450908
793,2.7295146
794,0.014450908
795,0.014450908
796,0.014450908
797,0.28590912
798,0.014450908
799,1.27737
800,0.28590912
801,0.020255357
802,0.014450908
803,0.014450908
804,0.04742226
805,0.014450908
806,0.0
807,0.103489816
808,0.24292816
809,0.014450908
810,0.2703283
811,0.3004682
812,0.2636213
813,0.007772982
814,0.0
815,0.3152064
816,0.0718562
817,0.014450908
818,0.014450908
819,0.0
820,0.049995273
821,0.0
822,0.2829973
823,0.014450908
824,0.07662094
825,0.29087478
826,0.041172504
827,0.014450908
828,0.0
829,0.0057085156
830,0.90592587
831,0.08365506
832,0.0
833,0.3723457
834,0.90592587
835,0.015931845
836,0.014450908
837,0.69432384
838,0.40397722
839,0.013150871
840,0.014450908
841,0.08365506
842,0.0
843,0.014450908
844,0.24742451
845,0.014450908
846,0.0
847,0.28590912
848,0.0
849,0.0
850,0.0039137006
851,0.014450908
852,0.30705822
853,0.014450908
854,0.24742451
855,0.57870936
856,0.28590912
857,0.78963554
858,0.014450908
859,0.69245523
860,0.0
861,0.014450908
862,0.12889262
863,0.28590912
864,0.24730396
865,0.4348634
866,0.20570455
867,0.0
868,0.7649663
869,0.025629878
870,0.6189457
871,0.04906705
872,0.013374925
873,0.1908718
874,0.34758705
875,0.97788656
876,0.012872279
877,2.8133392e-05
878,0.12307453
879,0.4020297
880,0.0
881,0.28590912
882,0.48640174
883,1.2485824
884,0.5369613
885,0.62000227
886,0.13797538
887,0.17907192
888,0.034134448
889,0.015926242
890,0.18657103
891,0.38183755
892,0.0
893,0.0
894,0.24742451
895,0.12889262
896,0.014450908
897,0.0
898,0.0
899,0.4020297
900,0.0
901,1.0057063
902,0.007772982
903,0.014450908
904,0.41312146
905,0.28823367
906,1.887387
907,0.14702222
908,0.13621232
909,0.014450908
910,0.029583007
911,0.0
912,1.2111712
913,0.38534215
914,0.014450908
915,0.018435717
916,0.013952792
917,0.016857982
918,0.022764146
919,0.21534345
920,0.014450908
921,0.6356509
922,0.007772982
923,0.0
924,0.2377689
925,0.08517057
926,0.22846532
927,0.0
928,0.25210232
929,0.17792222
930,0.014450908
931,0.014450908
932,0.31140578
933,0.22677009
934,0.014450908
935,0.12889262
936,0.28590912
937,0.532817
938,0.001502037
939,0.01633215
940,0.041172504
941,0.16758415
942,0.014450908
943,0.3253737
944,0.0
945,0.014450908
946,0.082232594
947,0.014096677
948,0.28590912
949,0.0
950,0.12889262
951,0.014450908
952,0.014198124
953,0.014450908
954,0.11218125
955,0.28590912
956,0.1909003
957,0.00818646
958,0.41704655
959,0.014450908
960,0.014450908
961,0.011776507
962,0.27787185
963,0.041172504
964,0.041172504
965,0.014450908
966,0.08642593
967,0.014450908
968,0.018031985
969,0.0
970,0.014450908
971,0.0
972,0.0
973,0.2643913
974,0.0
975,0.009274185
976,0.24199441
977,0.87446415
978,0.097431526
979,0.8298335
980,0.27559626
981,0.20700037
982,0.49262166
983,0.0
984,0.014450908
985,0.36619192
986,0.08365506
987,0.35004675
988,0.013214171
989,0.014450908
990,0.014450908
991,0.1839774
992,0.14155349
993,0.90592587
994,0.5485152
995,0.0
996,0.014450908
997,0.0
998,0.13287349
999,0.0
1000,0.7452769
1001,0.03664577
1002,0.6014529
1003,0.014450908
1004,0.12726821
1005,0.016633898
1006,0.014450908
1007,0.018505007
1008,0.56828904
1009,0.0237647
1010,0.119723156
1011,0.2636213
1012,0.36505872
1013,1.3708248
1014,0.014450908
1015,0.014450908
1016,0.014450908
1017,0.014450908
1018,0.0
1019,0.12889262
1020,0.014450908
1021,0.12564422
1022,0.0
1023,0.0
1024,0.28571016
1025,0.018703371
1026,0.43562323
1027,0.10663849
1028,0.014450908
1029,0.0
1030,0.0
1031,0.28590912
1032,1.3643699
1033,0.014450908
1034,0.45997876
1035,0.09338994
1036,0.025572509
1037,1.0174377
1038,0.014450908
1039,0.0
1040,0.3310174
1041,0.014450908
1042,0.014450908
1043,0.0
1044,0.08336404
1045,0.12889262
1046,0.37885243
1047,0.12889262
1048,0.09858984
1049,0.014450908
1050,0.014450908
1051,0.014450908
1052,0.014450908
1053,0.014450908
1054,0.014450908
1055,0.23364006
1056,0.24282272
1057,0.014450908
1058,0.014450908
1059,1.0296948
1060,0.035513163
1061,0.014450908
1062,0.002576828
1063,0.03754604
1064,0.08319476
1065,0.0
1066,0.18628871
1067,0.28992942
1068,0.0007312298
1069,0.28590912
1070,0.002227962
1071,0.0
1072,0.014450908
1073,0.12889262
1074,0.12889262
1075,0.12889262
1076,0.0
1077,0.014450908
1078,0.014450908
1079,0.06056583
1080,0.0
1081,0.014450908
1082,0.0
1083,0.0
1084,0.057605177
1085,0.0
1086,0.014450908
1087,0.006804675
1088,0.31140578
1089,0.3147798
1090,1.6019671
1091,0.014450908
1092,0.36918706
1093,0.082845
1094,0.041172504
1095,0.033952177
1096,0.041172504
1097,0.0
1098,0.014450908
1099,0.0
1100,0.06706819
1101,0.12889262
1102,0.16321948
1103,0.81539387
1104,1.254636
1105,0.0
1106,0.014450908
1107,0.5850631
1108,0.0
1109,0.014450908
1110,0.0
1111,0.014450908
1112,0.11501327
1113,0.014450908
1114,0.24734515
1115,0.0
1116,0.041172504
1117,0.014450908
1118,0.0052182674
1119,0.0
1120,0.2381973
1121,0.0
1122,0.0
1123,0.014450908
1124,0.0
1125,0.012119174
1126,0.30585456
1127,0.0
1128,0.0
1129,0.26349244
1130,0.103747755
1131,0.014450908
1132,0.017640084
1133,0.0
1134,0.100413054
1135,0.0
1136,0.017591685
1137,0.8707208
1138,0.110900015
1139,0.0
1140,0.23560673
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.39885306
1146,0.0
1147,0.014450908
1148,0.014450908
1149,0.062509716
1150,0.0
1151,0.1794278
1152,0.014450908
1153,0.20669337
1154,0.56174886
1155,0.28590912
1156,0.0
1157,1.6146448
1158,1.1165724
1159,0.0
1160,0.04151255
1161,0.33322167
1162,0.027290404
1163,0.014450908
1164,0.0
1165,0.014450908
1166,0.014450908
1167,0.014450908
1168,0.014450908
1169,0.014450908
1170,0.28590912
1171,0.014450908
1172,0.014450908
1173,0.0
1174,0.014450908
1175,0.014450908
1176,0.014450908
1177,0.0
1178,0.053420693
1179,0.0
1180,0.40906137
1181,0.0
1182,0.041172504
1183,0.014450908
1184,0.01959303
1185,0.0
1186,0.014450908
1187,0.014450908
1188,0.0
1189,0.90592587
1190,0.0
1191,0.0
1192,0.014450908
1193,0.8306807
1194,0.0
1195,0.11099741
1196,0.0
1197,0.0
1198,0.014450908
1199,0.19596717
1200,0.0
1201,0.014450908
1202,0.0
1203,0.34180692
1204,0.014450908
1205,0.5940488
1206,0.018703371
1207,0.014450908
1208,0.0142892
1209,0.0
1210,0.08191386
1211,0.0
1212,1.6980054
1213,0.5399456
1214,0.313923
1215,0.026494473
1216,0.41471153
1217,0.2949457
1218,0.030283809
1219,0.0
1220,0.014450908
1221,0.014450908
1222,0.0
1223,0.0
1224,0.07038391
1225,0.014450908
1226,0.011703193
1227,0.014450908
1228,0.13690229
1229,0.040890157
1230,0.014450908
1231,0.33863887
1232,0.042335868
1233,0.04057488
1234,0.018703371
1235,0.21136552
1236,0.072982386
1237,0.30112052
1238,0.014450908
1239,0.90592587
1240,0.0
1241,0.25409845
1242,0.10215774
1243,0.28590912
1244,0.041172504
1245,0.0
1246,0.6990771
1247,0.0838635
1248,0.21005741
1249,0.0
1250,0.0905101
1251,0.014450908
1252,0.0
1253,0.28590912
1254,0.6069713
1255,0.15033194
1256,0.36907467
1257,0.0
1258,0.014450908
1259,0.014450908
1260,0.014450908
1261,0.048576653
1262,0.014450908
1263,0.0
1264,1.1227491
1265,0.09006226
1266,0.048454165
1267,0.3667281
1268,0.0
1269,0.026736617
1270,0.32550877
1271,0.082232594
1272,0.0
1273,0.080287516
1274,0.014450908
1275,0.0
1276,0.23195957
1277,0.014450908
1278,0.014450908
1279,0.58397937
1280,0.0
1281,0.018263757
1282,0.0
1283,0.10374926
1284,0.8688634
1285,0.025658637
1286,0.0023749173
1287,0.46403745
1288,0.0
1289,0.30112052
1290,0.03664577
1291,1.0741922
1292,0.04955885
1293,0.09630169
1294,0.41548425
1295,0.11998999
1296,0.059436172
1297,0.28590912
1298,0.60336596
1299,0.12785679
1300,0.12785679
1301,0.20505282
1302,0.0
1303,0.014450908
1304,0.81539387
1305,0.28590912
1306,0.0
1307,0.0
1308,0.28590912
1309,0.014450908
1310,0.014450908
1311,0.050204903
1312,0.6096182
1313,0.117106035
1314,0.2423465
1315,0.014450908
1316,0.373705
1317,0.07433277
1318,0.76198244
1319,0.0
1320,0.12889262
1321,0.041172504
1322,0.014450908
1323,0.16325176
1324,0.0
1325,0.48219988
1326,0.014450908
1327,0.014450908
1328,0.0
1329,0.0
1330,0.014450908
1331,0.0123099685
1332,0.014450908
1333,1.5121806
1334,0.0
1335,0.0
1336,0.014450908
1337,0.26547444
1338,0.08365506
1339,0.067157224
1340,0.014450908
1341,0.014450908
1342,0.1789332
1343,0.00818646
1344,0.014450908
1345,0.014198124
1346,0.014450908
1347,0.04906705
1348,0.007772982
1349,0.5873467
1350,0.014450908
1351,0.12889262
1352,0.014450908
1353,0.04906705
1354,0.046610117
1355,0.28590912
1356,0.12889262
1357,0.09390105
1358,0.01776582
1359,0.600614
1360,0.58397937
1361,0.28590912
1362,0.0
1363,0.01928711
1364,0.12458646
1365,0.28915477
1366,0.0
1367,0.015415937
1368,0.10447128
1369,0.014450908
1370,0.014450908
1371,0.014450908
1372,0.0
1373,0.28590912
1374,0.014450908
1375,0.28590912
1376,0.23917411
1377,0.014450908
1378,0.08125016
1379,0.12889262
1380,0.102132544
1381,0.0
1382,0.083017975
1383,0.2293132
1384,0.021736383
1385,0.28590912
1386,0.06048824
1387,0.0
1388,0.0
1389,0.014450908
1390,0.0
1391,0.0173603
1392,0.0054989457
1393,0.014450908
1394,0.014450908
1395,0.20454738
1396,0.014450908
1397,0.13449112
1398,0.05118504
1399,0.0
1400,0.014450908
1401,0.014450908
1402,0.041172504
1403,0.52143615
1404,0.014450908
1405,0.014450908
1406,0.009983867
1407,0.014450908
1408,0.0
1409,0.014450908
1410,0.12889262
1411,0.0
1412,0.0
1413,0.041172504
1414,0.0
1415,0.0
1416,0.08263329
1417,0.1817248
1418,0.0
1419,0.11716381
1420,0.014450908
1421,0.19805907
1422,0.0
1423,0.0
1424,0.016279101
1425,0.0
1426,0.014450908
1427,0.0
1428,0.0
1429,0.014386505
1430,0.014450908
1431,0.033110887
1432,0.014450908
1433,0.0
1434,0.014450908
1435,0.0
1436,0.014450908
1437,0.014450908
1438,0.014450908
1439,0.014450908
1440,0.014450908
1441,0.014450908
1442,0.047339976
1443,0.19573745
1444,0.014450908
1445,0.0
1446,0.014450908
1447,0.014450908
1448,0.014450908
1449,0.12889262
1450,0.014450908
1451,0.0
1452,0.0986782
1453,0.041172504
1454,0.014450908
1455,0.014450908
1456,0.0
1457,0.014450908
1458,0.2505264
1459,0.58397937
1460,0.0
1461,0.0
1462,0.3224749
1463,0.014450908
1464,0.0028019547
1465,0.0182091
1466,0.27545
1467,0.014450908
1468,0.12889262
1469,0.030037135
1470,0.030710757
1471,0.018334955
1472,0.15496658
1473,0.12889262
1474,0.28937197
1475,0.19953354
1476,0.041172504
1477,0.2344888
1478,0.0
1479,0.28590912
1480,0.0
1481,0.0
1482,0.4020297
1483,0.014450908
1484,0.0
1485,0.0
1486,0.018885732
1487,0.0
1488,0.0
1489,0.16082242
1490,0.0
1491,0.09920284
1492,0.03620851
1493,0.014450908
1494,0.28590912
1495,0.0
1496,0.0
1497,1.9289105
1498,0.22486001
1499,0.0
1500,0.0
1501,0.0
1502,0.28590912
1503,0.014450908
1504,0.0066592097
1505,0.014450908
1506,0.13351947
1507,0.014450908
1508,0.0
1509,0.12834153
1510,0.011057019
1511,0.0
1512,0.014450908
1513,0.014450908
1514,0.28590912
1515,0.014450908
1516,0.014450908
1517,0.0
1518,0.1306127
1519,0.0
1520,0.014450908
1521,0.28590912
1522,0.19415008
1523,0.0
1524,0.27545
1525,0.014450908
1526,0.0
1527,0.041172504
1528,0.0
1529,0.0
1530,0.0
1531,0.28590912
1532,0.29469976
1533,0.014450908
1534,0.014450908
1535,0.014450908
1536,0.29209596
1537,0.014450908
1538,0.28590912
1539,0.2875775
1540,0.014450908
1541,0.014450908
1542,0.014450908
1543,0.0
1544,0.0
1545,0.014450908
1546,0.014450908
1547,0.0
1548,0.1686286
1549,0.0
1550,0.014450908
1551,0.28590912
1552,0.014450908
1553,0.014198124
1554,0.014450908
1555,0.060303465
1556,0.12889262
1557,0.014450908
1558,0.28590912
1559,0.0
1560,0.041172504
1561,0.12889262
1562,0.014450908
1563,0.12889262
1564,0.014450908
1565,0.014450908
1566,0.059436172
1567,0.0
1568,0.014450908
1569,0.014450908
1570,0.014450908
1571,0.014450908
1572,0.014450908
1573,0.014450908
1574,0.2793214
1575,0.014450908
1576,0.014450908
1577,0.014450908
1578,0.0
1579,0.014450908
1580,0.014450908
1581,0.014450908
1582,0.4205197
1583,0.08540931
1584,0.09239425
1585,0.014450908
1586,0.014450908
1587,0.12889262
1588,0.014450908
1589,0.0
1590,0.0
1591,0.014450908
1592,0.014450908
1593,0.0
1594,0.014450908
1595,0.014450908
1596,0.014450908
1597,0.014450908
1598,0.014450908
1599,0.014450908
1600,0.014450908
1601,0.014450908
1602,0.007772982
1603,0.014450908
1604,0.014450908
1605,0.0
1606,0.014450908
1607,0.014450908
1608,0.28590912
1609,0.28590912
1610,0.014450908
1611,0.014450908
1612,0.014450908
1613,0.20044371
1614,0.014450908
1615,0.36802435
1616,0.014450908
1617,0.014450908
1618,0.40134126
1619,0.014450908
1620,0.019180506
1621,0.33269656
1622,0.014450908
1623,0.014450908
1624,0.014450908
1625,0.014450908
1626,0.014450908
1627,0.51995826
1628,0.0
1629,0.014450908
1630,0.014450908
1631,0.014450908
1632,0.014450908
1633,0.014450908
1634,0.014450908
1635,0.014450908
1636,0.014450908
1637,0.014450908
1638,0.03495121
1639,0.014450908
1640,0.016714483
1641,0.014450908
1642,0.014450908
1643,0.0
1644,0.08589497
1645,0.014450908
1646,0.041172504
1647,0.36699346
1648,0.014450908
1649,0.014450908
1650,0.014450908
1651,0.0
1652,0.014450908
1653,0.4020297
1654,0.58397937
1655,0.11716381
1656,0.27500552
1657,0.10767074
1658,0.014450908
1659,0.30433792
1660,0.014450908
1661,0.016640335
1662,0.014450908
1663,0.014450908
1664,0.72052145
1665,0.014450908
1666,0.016714483
1667,0.014450908
1668,0.12889262
1669,0.0
1670,0.0
1671,0.014450908
1672,0.23990303
1673,0.041172504
1674,0.014450908
1675,0.11494382
1676,0.014450908
1677,0.0
1678,0.0
1679,0.014450908
1680,0.0
1681,0.02176255
1682,0.0
1683,0.014450908
1684,0.014450908
1685,0.014450908
1686,0.014450908
1687,0.0066752434
1688,0.0
1689,0.014450908
1690,0.022801667
1691,0.014450908
1692,0.014450908
1693,0.0
1694,0.016714483
1695,0.3490739
1696,0.014450908
1697,0.28590912
1698,0.0
1699,0.0
1700,0.0
1701,0.014450908
1702,0.5002554
1703,0.15699527
1704,0.014450908
1705,0.0
1706,0.014450908
1707,0.014450908
1708,0.014450908
1709,0.0
1710,0.014450908
1711,0.014450908
1712,0.014450908
1713,0.014450908
1714,0.20377548
1715,0.15744479
1716,0.0
1717,0.014450908
1718,0.014450908
1719,0.014450908
1720,0.014450908
1721,0.013422161
1722,0.014450908
1723,0.018065363
1724,0.024590671
1725,0.014450908
1726,0.014450908
1727,0.014450908
1728,0.014450908
1729,0.014450908
1730,0.014450908
1731,0.014450908
