ID,item_cnt_month
127,0.16455081
128,0.16538456
129,0.22508232
130,0.41670075
131,0.16538456
132,0.41670075
133,2.6414492
134,0.16925885
135,0.41670075
136,0.22470504
137,0.16538456
138,0.9377843
139,0.16538456
140,0.27009833
141,0.49198443
142,0.18946154
143,0.22470504
144,0.16538456
145,0.16538456
146,0.16538456
147,0.22267272
148,0.16538456
149,0.16538456
150,0.18642357
151,0.16538456
152,5.2085114
153,0.25777596
154,0.16538456
155,0.25954258
156,0.2974748
157,0.16614413
158,0.19556333
159,0.44579905
160,0.16538456
161,0.22470504
162,0.16538456
163,0.5211096
164,0.421216
165,0.16557091
166,0.56089836
167,0.17231202
168,0.16538456
169,0.16624825
170,0.22470504
171,0.4845575
172,0.4245107
173,1.2329303
174,1.5111178
175,2.8385372
176,1.2132934
177,0.16538456
178,0.48125944
179,0.17212418
180,0.9903128
181,0.44586518
182,0.16538456
183,0.20910083
184,0.22455357
185,0.16538456
186,0.17633618
187,0.24999313
188,0.16538456
189,0.16538456
190,0.16538456
191,0.6277486
192,0.564451
193,0.21857381
194,0.16614413
195,0.19700597
196,0.41670075
197,2.0827117
198,1.2396926
199,0.16538456
200,0.16538456
201,0.16538456
202,0.22516939
203,1.2361857
204,0.20294203
205,0.16538456
206,0.16538456
207,0.16548932
208,1.3893173
209,0.5701573
210,0.24390759
211,0.18900873
212,0.16913371
213,0.41670075
214,0.18326992
215,0.5575043
216,0.51713246
217,0.2772411
218,1.5579615
219,0.48181063
220,0.5126089
221,0.16538456
222,0.16538456
223,0.699016
224,2.3584344
225,0.37710282
226,0.45129243
227,0.16538456
228,0.2377115
229,0.16538456
230,0.16538456
231,0.4938326
232,0.16538456
233,0.4315416
234,0.16538456
235,0.22088498
236,0.28147334
237,0.39689088
238,0.41670075
239,0.3116758
240,0.80348533
241,0.16410676
242,0.16538456
243,0.16538456
244,0.16538456
245,0.25532466
246,1.6458693
247,0.48471385
248,0.46535537
249,0.16434051
250,0.72461295
251,0.20903015
252,0.3214206
253,0.9806639
254,0.3401287
255,5.2085114
256,0.16538456
257,0.24164341
258,0.55456775
259,0.23694915
260,0.16492674
261,0.16554052
262,0.25960815
263,0.16538456
264,0.16806734
265,0.5338645
266,0.16538456
267,0.22470504
268,0.1667451
269,0.16565605
270,1.0468503
271,0.17441538
272,0.21270081
273,0.69255596
274,8.628412
275,0.16538456
276,0.41670075
277,1.3192072
278,0.4169082
279,0.23805991
280,0.21966833
281,0.21676011
282,0.20261736
283,0.7754509
284,0.21966833
285,0.24652058
286,0.16538456
287,0.86592317
288,0.26636922
289,0.41670075
290,0.16538456
291,0.1690347
292,0.3159841
293,0.21786916
294,0.7649493
295,0.78080237
296,0.23080762
297,0.21020183
298,0.16538456
299,0.16538456
300,0.16562633
301,0.57340807
302,0.80012065
303,0.77528256
304,0.16614413
305,0.16548932
306,0.25141186
307,0.19568045
308,0.27256685
309,0.16538456
310,0.16538456
311,0.4117831
312,0.7980637
313,0.23805991
314,0.16538456
315,0.41670075
316,0.2109914
317,1.9658015
318,0.16975099
319,0.22181068
320,0.16538456
321,0.17186761
322,0.76850814
323,0.18662351
324,0.45640865
325,0.4947794
326,0.4258459
327,0.16538456
328,0.16538456
329,0.45374903
330,0.16538456
331,0.16538456
332,0.1964262
333,0.2564335
334,0.8514436
335,0.28632033
336,0.1906115
337,0.838808
338,0.4466139
339,0.3615714
340,0.18497066
341,0.24410969
342,0.16538456
343,1.0593691
344,0.18143405
345,0.16623978
346,3.2688346
347,3.033358
348,0.19464074
349,0.32301015
350,0.16538456
351,0.4274944
352,0.16538456
353,0.20584753
354,0.16538456
355,0.16538456
356,0.41670075
357,0.7649493
358,0.62546575
359,0.41670075
360,0.19538626
361,2.9186692
362,0.69255596
363,0.8514436
364,0.57859254
365,0.5053966
366,0.16538456
367,0.16538456
368,0.16538456
369,0.23977832
370,0.16538456
371,0.41670075
372,0.69255596
373,0.16538456
374,1.3416088
375,2.0914576
376,0.3910094
377,0.24652058
378,0.48763025
379,0.16538456
380,2.488811
381,0.5053966
382,0.48319918
383,0.16538456
384,1.5869232
385,0.50083864
386,0.49506986
387,0.16538456
388,0.22991838
389,0.17178313
390,0.16538456
391,0.18592082
392,0.18323083
393,0.39492935
394,0.16538456
395,0.16538456
396,1.8285439
397,0.3022403
398,0.16538456
399,0.47353753
400,0.16538456
401,0.5148907
402,1.5184087
403,2.212973
404,0.44868734
405,0.19147839
406,0.19686295
407,0.16411072
408,0.19523539
409,0.16538456
410,0.16538456
411,1.0981398
412,0.18654229
413,0.23981565
414,0.16538456
415,2.8597217
416,0.16538456
417,0.16538456
418,0.16538456
419,0.16538456
420,0.35192353
421,1.3050756
422,0.41670075
423,1.0490761
424,0.1806729
425,0.24383569
426,0.16538456
427,0.16538456
428,1.1258048
429,0.4743588
430,0.74763477
431,0.6448362
432,0.16605015
433,0.16538456
434,0.16751283
435,0.85276824
436,0.1812505
437,0.8535448
438,0.6050799
439,0.71941006
440,0.19919936
441,0.24839136
442,0.22470504
443,0.25291294
444,0.1806729
445,0.34712556
446,0.26237154
447,0.24613829
448,0.41670075
449,0.60745615
450,0.41670075
451,0.25249857
452,0.21446055
453,0.2316135
454,0.41626763
455,0.22248146
456,0.47544384
457,0.16538456
458,0.5191668
459,0.6341747
460,20.0
461,1.2669281
462,0.41670075
463,0.56967723
464,0.48797032
465,0.16538456
466,0.16538456
467,0.16538456
468,0.16538456
469,0.3764115
470,0.41670075
471,0.3625989
472,0.19538626
473,0.16538456
474,0.9903128
475,1.3050756
476,0.16538456
477,0.16527288
478,0.16554873
479,0.16538456
480,0.16538456
481,0.16538456
482,0.18360457
483,0.41670075
484,0.9278239
485,0.5187456
486,0.42522
487,0.19265491
488,0.16538456
489,2.3917441
490,0.21311337
491,0.16538456
492,0.38870466
493,0.16538456
494,0.41551903
495,0.17880554
496,0.18592082
497,0.16538456
498,4.908541
499,0.16538456
500,0.16538456
501,0.56225544
502,0.54175144
503,0.16538456
504,1.0799899
505,0.6593215
506,0.89323324
507,0.20348567
508,0.83926
509,0.3367501
510,0.19595551
511,0.18672101
512,0.2578544
513,0.16538456
514,0.16605015
515,0.16538456
516,0.22470504
517,0.56698596
518,0.81328404
519,0.48665407
520,0.38885716
521,0.4632903
522,0.6110045
523,1.2636007
524,0.19538626
525,0.51793295
526,0.18772374
527,0.1994438
528,0.16614413
529,0.16528517
530,0.16538456
531,0.620469
532,0.16662544
533,0.1727438
534,0.16538456
535,0.16500764
536,0.16538456
537,0.20965792
538,0.49494988
539,0.24070571
540,1.0872049
541,0.16538456
542,0.32288936
543,0.1918199
544,0.16759473
545,0.16538456
546,0.43849963
547,0.17736062
548,0.17212418
549,0.1653228
550,0.16538456
551,0.32860214
552,0.54004014
553,0.18066725
554,0.16554052
555,0.29967853
556,0.21096285
557,0.21966833
558,0.16538456
559,0.21159923
560,0.2950603
561,0.5817469
562,0.17603202
563,0.16538456
564,0.16538456
565,0.20833093
566,0.1956527
567,0.16538456
568,0.26201105
569,0.18030997
570,0.16538456
571,0.16538456
572,0.7649493
573,0.26274854
574,0.16538456
575,0.16538456
576,0.27120858
577,0.16538456
578,0.16538456
579,0.4600766
580,0.16538456
581,0.16538456
582,0.16538456
583,0.16538456
584,0.841434
585,0.16666187
586,0.16538456
587,0.55945325
588,2.3363109
589,0.2231073
590,0.5196836
591,0.30581006
592,2.1729035
593,0.19137183
594,0.2006993
595,0.21609972
596,0.1968997
597,0.16538456
598,0.1655645
599,0.16538456
600,0.18114248
601,0.20608664
602,0.16538456
603,0.1667451
604,0.22462557
605,0.16904671
606,0.1654613
607,0.16538456
608,0.1649825
609,0.41890126
610,0.35648832
611,0.72269696
612,0.16538456
613,0.16538456
614,0.16538456
615,0.80303323
616,0.41670075
617,0.2866381
618,0.48319918
619,0.18592082
620,0.40338808
621,0.16538456
622,0.16538456
623,0.5562565
624,0.41670075
625,0.41670075
626,0.7649493
627,0.16538456
628,0.17630729
629,0.19538626
630,0.23971261
631,0.16538456
632,0.19538626
633,0.16538456
634,0.58354485
635,0.34164312
636,0.16538456
637,0.24712253
638,0.3086552
639,0.21183997
640,0.5165411
641,0.70316684
642,0.1954983
643,0.16538456
644,0.16975099
645,0.16538456
646,0.7649493
647,0.18592082
648,0.16538456
649,0.19538626
650,0.24093054
651,0.9431988
652,0.16538456
653,0.19661584
654,0.22616015
655,0.41670075
656,0.33215567
657,0.16538456
658,0.16538456
659,0.2026242
660,0.59552336
661,0.2741175
662,0.16538456
663,0.99533975
664,0.17600982
665,0.30959833
666,0.20160621
667,0.16538456
668,0.69255596
669,0.19538626
670,0.18925464
671,0.17514615
672,0.21060602
673,0.48986214
674,0.16538456
675,0.16538456
676,0.49600962
677,0.8029891
678,0.22470504
679,0.7329899
680,0.16538456
681,0.15990768
682,0.7456099
683,0.16538456
684,0.69255596
685,0.41670075
686,0.29967853
687,0.41670075
688,0.3426806
689,0.16538456
690,0.16538456
691,0.21314128
692,0.2008104
693,0.17829113
694,0.16538456
695,0.84069264
696,0.16538456
697,0.16538456
698,0.16538456
699,0.16538456
700,1.3050756
701,0.16538456
702,1.2622254
703,1.2622254
704,0.16538456
705,0.16538456
706,0.18816055
707,0.16538456
708,0.16557407
709,1.9363956
710,0.24934016
711,0.30257472
712,0.16538456
713,0.44868007
714,0.22470504
715,0.16538456
716,0.4732085
717,0.23694392
718,0.16538456
719,0.16538456
720,0.16538456
721,0.51800823
722,0.16633974
723,1.7424715
724,0.20330894
725,0.48319918
726,0.48417777
727,0.69255596
728,0.16538456
729,0.9522637
730,0.20167056
731,0.1723701
732,0.8243252
733,0.16538456
734,0.69255596
735,0.22470504
736,0.41670075
737,0.6015935
738,0.48319918
739,0.26264971
740,0.22470504
741,0.16673234
742,0.16538456
743,0.41670075
744,0.49453902
745,0.48319918
746,0.29967853
747,0.39069498
748,0.5122331
749,0.16538456
750,0.43473536
751,0.18589664
752,0.30257472
753,0.16524607
754,1.5324368
755,0.4732085
756,0.16538456
757,0.49358988
758,0.16548932
759,0.16424045
760,0.8647579
761,0.3209558
762,0.16571617
763,1.6319313
764,0.30257472
765,0.18592082
766,0.22470504
767,0.44113907
768,0.6969379
769,0.37890634
770,0.16538456
771,0.16538456
772,0.22470504
773,0.16538456
774,0.16538456
775,0.16538456
776,0.41670075
777,0.41670075
778,0.16538456
779,0.41670075
780,0.16538456
781,0.9903128
782,0.8001406
783,0.41670075
784,0.16538456
785,0.9903128
786,1.9199742
787,1.0670996
788,0.16538456
789,0.41670075
790,0.16538456
791,0.16538456
792,0.16538456
793,2.6414492
794,0.16538456
795,0.16538456
796,0.16538456
797,0.41670075
798,0.16538456
799,1.2993332
800,0.41670075
801,0.21676011
802,0.16538456
803,0.16538456
804,0.19579695
805,0.16538456
806,0.16307709
807,0.26469368
808,0.4624973
809,0.16538456
810,0.36833322
811,0.539313
812,0.43181306
813,0.18592082
814,0.17276555
815,0.42576438
816,0.23029302
817,0.16538456
818,0.16538456
819,0.20769839
820,0.23680456
821,0.17433709
822,0.4558892
823,0.16538456
824,0.27322227
825,0.41697872
826,0.19538626
827,0.16538456
828,0.17325385
829,0.23560962
830,0.9903128
831,0.2377115
832,0.18852155
833,0.448559
834,0.9903128
835,0.22148928
836,0.16538456
837,0.88050735
838,0.54674137
839,0.16546848
840,0.16538456
841,0.2377115
842,0.1806729
843,0.16538456
844,0.29967853
845,0.16538456
846,0.17717728
847,0.41670075
848,0.2227287
849,0.187069
850,0.22241955
851,0.16538456
852,0.4349306
853,0.16538456
854,0.29967853
855,0.78603625
856,0.41670075
857,0.9226171
858,0.16538456
859,0.78643453
860,0.18119213
861,0.16538456
862,0.22470504
863,0.41670075
864,0.44340608
865,0.59036547
866,0.44592163
867,0.17212418
868,1.0608064
869,0.2058256
870,0.87359935
871,0.21966833
872,0.20752427
873,0.35731098
874,0.43875527
875,1.1392075
876,0.22195241
877,0.16548932
878,0.3212955
879,0.48319918
880,0.16798358
881,0.41670075
882,0.52366847
883,1.3050756
884,0.70350975
885,0.78440785
886,0.22484805
887,0.34460464
888,0.24057297
889,0.16547526
890,0.29864147
891,0.46094295
892,0.17024328
893,0.20301127
894,0.29967853
895,0.22470504
896,0.16538456
897,0.20768692
898,0.16414803
899,0.48319918
900,0.17614464
901,1.1942077
902,0.18592082
903,0.16538456
904,0.4274766
905,0.3351486
906,1.892472
907,0.27828404
908,0.34186944
909,0.16538456
910,0.24158321
911,0.16751567
912,1.2412448
913,0.45350242
914,0.16538456
915,0.2429311
916,0.2356413
917,0.16452004
918,0.24136388
919,0.4708404
920,0.16538456
921,0.78115666
922,0.18592082
923,0.17212418
924,0.36169168
925,0.25292403
926,0.32731092
927,0.22352737
928,0.42309916
929,0.42993844
930,0.16538456
931,0.16538456
932,0.44833437
933,0.34985417
934,0.16538456
935,0.22470504
936,0.41670075
937,0.6460662
938,0.20025067
939,0.2423598
940,0.19538626
941,0.31054667
942,0.16538456
943,0.545014
944,0.17024328
945,0.16538456
946,0.22650106
947,0.16534378
948,0.41670075
949,0.17034702
950,0.22470504
951,0.16538456
952,0.16530217
953,0.16538456
954,0.32083076
955,0.41670075
956,0.38590813
957,0.16528702
958,0.77153563
959,0.16538456
960,0.16538456
961,0.23726116
962,0.41855198
963,0.19538626
964,0.19538626
965,0.16538456
966,0.24737144
967,0.16538456
968,0.16549286
969,0.18595527
970,0.16538456
971,0.17137064
972,0.17013712
973,0.3229053
974,0.20055293
975,0.16513558
976,0.4257511
977,0.9702821
978,0.32436886
979,0.968691
980,0.42841405
981,0.31613046
982,0.54772294
983,0.16571128
984,0.16538456
985,0.49625534
986,0.2377115
987,0.55098695
988,0.1654501
989,0.16538456
990,0.16538456
991,0.28392643
992,0.27988166
993,0.9903128
994,0.7030102
995,0.19001943
996,0.16538456
997,0.20700307
998,0.2465686
999,0.21331891
1000,0.7924408
1001,0.21311337
1002,0.5876449
1003,0.16538456
1004,0.22426319
1005,0.20106725
1006,0.16538456
1007,0.16552742
1008,0.71283835
1009,0.2351598
1010,0.22372839
1011,0.43181306
1012,0.5511812
1013,1.5334642
1014,0.16538456
1015,0.16538456
1016,0.16538456
1017,0.16538456
1018,0.179146
1019,0.22470504
1020,0.16538456
1021,0.3062837
1022,0.1780493
1023,0.17129542
1024,0.48465884
1025,0.16544364
1026,0.51800823
1027,0.23400949
1028,0.16538456
1029,0.21633443
1030,0.2071659
1031,0.41670075
1032,1.8581429
1033,0.16538456
1034,0.6043321
1035,0.22744335
1036,0.1653758
1037,1.1310288
1038,0.16538456
1039,0.16652736
1040,0.5309018
1041,0.16538456
1042,0.16538456
1043,0.17179526
1044,0.25272065
1045,0.22470504
1046,0.56513727
1047,0.22470504
1048,0.28664577
1049,0.16538456
1050,0.16538456
1051,0.16538456
1052,0.16538456
1053,0.16538456
1054,0.16538456
1055,0.47229338
1056,0.47977757
1057,0.16538456
1058,0.16538456
1059,1.321964
1060,0.19556022
1061,0.16538456
1062,0.15501116
1063,0.2538951
1064,0.24866126
1065,0.16188216
1066,0.37416103
1067,0.47194713
1068,0.2002364
1069,0.41670075
1070,0.2260888
1071,0.17146188
1072,0.16538456
1073,0.22470504
1074,0.22470504
1075,0.22470504
1076,0.2250811
1077,0.16538456
1078,0.16538456
1079,0.27113843
1080,0.18823732
1081,0.16538456
1082,0.16874528
1083,0.1908361
1084,0.23089246
1085,0.18937135
1086,0.16538456
1087,0.20490469
1088,0.44833437
1089,0.4154337
1090,1.6319313
1091,0.16538456
1092,0.57086
1093,0.1877147
1094,0.19538626
1095,0.21907844
1096,0.19538626
1097,0.19484112
1098,0.16538456
1099,0.1683285
1100,0.29297805
1101,0.22470504
1102,0.25777596
1103,0.8514436
1104,1.2739257
1105,0.21850204
1106,0.16538456
1107,0.7848209
1108,0.17433709
1109,0.16538456
1110,0.22678474
1111,0.16538456
1112,0.26721168
1113,0.16538456
1114,0.4320152
1115,0.168712
1116,0.19538626
1117,0.16538456
1118,0.16502124
1119,0.20687962
1120,0.4336326
1121,0.20378147
1122,0.23582195
1123,0.16538456
1124,0.17717728
1125,0.21712199
1126,0.5273759
1127,0.17074366
1128,0.20579444
1129,0.4169667
1130,0.26802135
1131,0.16538456
1132,0.16340008
1133,0.19022611
1134,0.22528224
1135,0.16913371
1136,0.25506115
1137,0.89184976
1138,0.28686234
1139,0.1918199
1140,0.35893083
1141,0.17301664
1142,0.19267513
1143,0.1806729
1144,0.16818456
1145,0.5053966
1146,0.16010809
1147,0.16538456
1148,0.16538456
1149,0.24387524
1150,0.17717728
1151,0.30034715
1152,0.16538456
1153,0.41697153
1154,0.72722924
1155,0.41670075
1156,0.2173253
1157,1.9993844
1158,1.5282521
1159,0.17478134
1160,0.2655483
1161,0.42086703
1162,0.25290793
1163,0.16538456
1164,0.18326992
1165,0.16538456
1166,0.16538456
1167,0.16538456
1168,0.16538456
1169,0.16538456
1170,0.41670075
1171,0.16538456
1172,0.16538456
1173,0.14934081
1174,0.16538456
1175,0.16538456
1176,0.16538456
1177,0.16702129
1178,0.26624233
1179,0.17729747
1180,0.4835787
1181,0.16994435
1182,0.19538626
1183,0.16538456
1184,0.1656709
1185,0.18760711
1186,0.16538456
1187,0.16538456
1188,0.17630729
1189,0.9903128
1190,0.1954983
1191,0.1667451
1192,0.16538456
1193,1.0735755
1194,0.16281922
1195,0.28657788
1196,0.17717728
1197,0.17794737
1198,0.16538456
1199,0.33956265
1200,0.18754959
1201,0.16538456
1202,0.18416399
1203,0.533301
1204,0.16538456
1205,0.8132081
1206,0.16544364
1207,0.16538456
1208,0.16549553
1209,0.16297507
1210,0.22257295
1211,0.20008473
1212,1.8634509
1213,0.6223365
1214,0.5102417
1215,0.22248146
1216,0.57455564
1217,0.44545922
1218,0.2607764
1219,0.17441538
1220,0.16538456
1221,0.16538456
1222,0.18213761
1223,0.16874528
1224,0.23777907
1225,0.16538456
1226,0.21961202
1227,0.16538456
1228,0.32078543
1229,0.26030582
1230,0.16538456
1231,0.5568765
1232,0.26324117
1233,0.25104785
1234,0.16544364
1235,0.30257472
1236,0.2825048
1237,0.46607128
1238,0.16538456
1239,0.9903128
1240,0.18664089
1241,0.44556433
1242,0.23394707
1243,0.41670075
1244,0.19538626
1245,0.1806729
1246,0.7595111
1247,0.23630194
1248,0.42384887
1249,0.16905542
1250,0.22955202
1251,0.16538456
1252,0.19681184
1253,0.41670075
1254,0.72461295
1255,0.19885077
1256,0.5330951
1257,0.17441538
1258,0.16538456
1259,0.16538456
1260,0.16538456
1261,0.24641487
1262,0.16538456
1263,0.14714865
1264,1.2530378
1265,0.2445768
1266,0.19567162
1267,0.43701887
1268,0.16992421
1269,0.16532536
1270,0.48322466
1271,0.22650106
1272,0.16574109
1273,0.22744265
1274,0.16538456
1275,0.165578
1276,0.42763335
1277,0.16538456
1278,0.16538456
1279,0.69255596
1280,0.14180863
1281,0.21648288
1282,0.18739264
1283,0.22547178
1284,0.99040335
1285,0.21360926
1286,0.16591245
1287,0.60946685
1288,0.1745639
1289,0.46607128
1290,0.21311337
1291,0.94236314
1292,0.23550028
1293,0.25882488
1294,0.5307157
1295,0.29722434
1296,0.240936
1297,0.41670075
1298,0.6070041
1299,0.2584656
1300,0.2584656
1301,0.29303023
1302,0.22005923
1303,0.16538456
1304,0.8514436
1305,0.41670075
1306,0.16689602
1307,0.16551022
1308,0.41670075
1309,0.16538456
1310,0.16538456
1311,0.22409257
1312,0.8811195
1313,0.24074046
1314,0.34635937
1315,0.16538456
1316,0.5348026
1317,0.2363271
1318,0.91597223
1319,0.19070072
1320,0.22470504
1321,0.19538626
1322,0.16538456
1323,0.31641984
1324,0.19403654
1325,0.688116
1326,0.16538456
1327,0.16538456
1328,0.21345758
1329,0.17441538
1330,0.16538456
1331,0.16557088
1332,0.16538456
1333,1.8998805
1334,0.19614051
1335,0.16766204
1336,0.16538456
1337,0.48340052
1338,0.2377115
1339,0.2392996
1340,0.16538456
1341,0.16538456
1342,0.48603368
1343,0.16528702
1344,0.16538456
1345,0.16530217
1346,0.16538456
1347,0.21966833
1348,0.18592082
1349,0.65088713
1350,0.16538456
1351,0.22470504
1352,0.16538456
1353,0.21966833
1354,0.2576686
1355,0.41670075
1356,0.22470504
1357,0.23024318
1358,0.16539401
1359,0.8044696
1360,0.69255596
1361,0.41670075
1362,0.17839827
1363,0.22005132
1364,0.3068348
1365,0.5335549
1366,0.16755943
1367,0.23976895
1368,0.30049455
1369,0.16538456
1370,0.16538456
1371,0.16538456
1372,0.1667451
1373,0.41670075
1374,0.16538456
1375,0.41670075
1376,0.45387965
1377,0.16538456
1378,0.2724773
1379,0.22470504
1380,0.2316135
1381,0.1847957
1382,0.24126743
1383,0.38815075
1384,0.16529869
1385,0.41670075
1386,0.21936019
1387,0.1918246
1388,0.16904311
1389,0.16538456
1390,0.19634606
1391,0.16335236
1392,0.23278958
1393,0.16538456
1394,0.16538456
1395,0.44395113
1396,0.16538456
1397,0.31721553
1398,0.24191462
1399,0.19858246
1400,0.16538456
1401,0.16538456
1402,0.19538626
1403,0.6089509
1404,0.16538456
1405,0.16538456
1406,0.16495527
1407,0.16538456
1408,0.16479684
1409,0.16538456
1410,0.22470504
1411,0.2039137
1412,0.16887252
1413,0.19538626
1414,0.1667451
1415,0.167771
1416,0.2228647
1417,0.35797015
1418,0.18707435
1419,0.24074067
1420,0.16538456
1421,0.3805367
1422,0.18955177
1423,0.18813659
1424,0.16534445
1425,0.17212418
1426,0.16538456
1427,0.1806729
1428,0.1703173
1429,0.19937609
1430,0.16538456
1431,0.19473252
1432,0.16538456
1433,0.18376929
1434,0.16538456
1435,0.17958476
1436,0.16538456
1437,0.16538456
1438,0.16538456
1439,0.16538456
1440,0.16538456
1441,0.16538456
1442,0.19569117
1443,0.426065
1444,0.16538456
1445,0.18829614
1446,0.16538456
1447,0.16538456
1448,0.16538456
1449,0.22470504
1450,0.16538456
1451,0.16627297
1452,0.22966671
1453,0.19538626
1454,0.16538456
1455,0.16538456
1456,0.19270942
1457,0.16538456
1458,0.4187207
1459,0.69255596
1460,0.19817555
1461,0.19455117
1462,0.5388599
1463,0.16538456
1464,0.22479978
1465,0.19803047
1466,0.4376059
1467,0.16538456
1468,0.22470504
1469,0.24443662
1470,0.20903015
1471,0.21801616
1472,0.27244782
1473,0.22470504
1474,0.5093912
1475,0.46315688
1476,0.19538626
1477,0.47914827
1478,0.16759473
1479,0.41670075
1480,0.22922882
1481,0.18658996
1482,0.48319918
1483,0.16538456
1484,0.17524654
1485,0.19575329
1486,0.24091163
1487,0.16638474
1488,0.17318662
1489,0.42459553
1490,0.16751283
1491,0.2457791
1492,0.20569319
1493,0.16538456
1494,0.41670075
1495,0.16759473
1496,0.16870373
1497,2.4359276
1498,0.29898095
1499,0.17212418
1500,0.1667451
1501,0.17452946
1502,0.41670075
1503,0.16538456
1504,0.18105158
1505,0.16538456
1506,0.22481589
1507,0.16538456
1508,0.2076298
1509,0.28344238
1510,0.16555537
1511,0.19576785
1512,0.16538456
1513,0.16538456
1514,0.41670075
1515,0.16538456
1516,0.16538456
1517,0.17916863
1518,0.22491503
1519,0.17730948
1520,0.16538456
1521,0.41670075
1522,0.43135524
1523,0.17623518
1524,0.4376059
1525,0.16538456
1526,0.18076411
1527,0.19538626
1528,0.16555578
1529,0.1783671
1530,0.20898478
1531,0.41670075
1532,0.41675133
1533,0.16538456
1534,0.16538456
1535,0.16538456
1536,0.52002454
1537,0.16538456
1538,0.41670075
1539,0.41664898
1540,0.16538456
1541,0.16538456
1542,0.16538456
1543,0.17189349
1544,0.17717728
1545,0.16538456
1546,0.16538456
1547,0.1822304
1548,0.19839756
1549,0.19724444
1550,0.16538456
1551,0.41670075
1552,0.16538456
1553,0.16530217
1554,0.16538456
1555,0.2590869
1556,0.22470504
1557,0.16538456
1558,0.41670075
1559,0.18266635
1560,0.19538626
1561,0.22470504
1562,0.16538456
1563,0.22470504
1564,0.16538456
1565,0.16538456
1566,0.240936
1567,0.168741
1568,0.16538456
1569,0.16538456
1570,0.16538456
1571,0.16538456
1572,0.16538456
1573,0.16538456
1574,0.45378214
1575,0.16538456
1576,0.16538456
1577,0.16538456
1578,0.17381965
1579,0.16538456
1580,0.16538456
1581,0.16538456
1582,0.5092926
1583,0.2704633
1584,0.3027335
1585,0.16538456
1586,0.16538456
1587,0.22470504
1588,0.16538456
1589,0.18344846
1590,0.16913371
1591,0.16538456
1592,0.16538456
1593,0.16759473
1594,0.16538456
1595,0.16538456
1596,0.16538456
1597,0.16538456
1598,0.16538456
1599,0.16538456
1600,0.16538456
1601,0.16538456
1602,0.18592082
1603,0.16538456
1604,0.16538456
1605,0.16574109
1606,0.16538456
1607,0.16538456
1608,0.41670075
1609,0.41670075
1610,0.16538456
1611,0.16538456
1612,0.16538456
1613,0.3506121
1614,0.16538456
1615,0.39069498
1616,0.16538456
1617,0.16538456
1618,0.43865263
1619,0.16538456
1620,0.16552365
1621,0.55469507
1622,0.16538456
1623,0.16538456
1624,0.16538456
1625,0.16538456
1626,0.16538456
1627,0.6787707
1628,0.17212418
1629,0.16538456
1630,0.16538456
1631,0.16538456
1632,0.16538456
1633,0.16538456
1634,0.16538456
1635,0.16538456
1636,0.16538456
1637,0.16538456
1638,0.19538063
1639,0.16538456
1640,0.1655565
1641,0.16538456
1642,0.16538456
1643,0.16614413
1644,0.2271263
1645,0.16538456
1646,0.19538626
1647,0.5729213
1648,0.16538456
1649,0.16538456
1650,0.16538456
1651,0.19215186
1652,0.16538456
1653,0.48319918
1654,0.69255596
1655,0.24074067
1656,0.51081
1657,0.29507756
1658,0.16538456
1659,0.49880666
1660,0.16538456
1661,0.1628965
1662,0.16538456
1663,0.16538456
1664,0.9340614
1665,0.16538456
1666,0.1655565
1667,0.16538456
